Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity 10_18	Intensity 10_9	Intensity 11_18	Intensity 11_9	Intensity 12_18	Intensity 12_9	Intensity 13_18	Intensity 13_9	Intensity 14_18	Intensity 14_9	Intensity 15_18	Intensity 15_9	Intensity 16_18	Intensity 16_9	Intensity 17_18	Intensity 17_9	Intensity 18_18	Intensity 18_9	Intensity 9_18	Intensity 9_9
Tissierellales	Order	Bacteria		Firmicutes_A	Clostridia	Tissierellales				7.131095315476191E7	1.0053912944444445E8	1.1084245761904761E8	1.325543E8	5.970778125E7	1.101949E8	1.4828545257936507E8	5.353940972222222E8	1.334778171031746E8	2.193342E8	1.3682195668650794E8	6.278974444444445E7	9.942771559523809E7	1.272232E8	8.349473490079364E7	1781880.5555555555	6.919123498015873E7	1.01888824E8	1.1863459976190475E8	1.4451266E8
Veillonellales	Order	Bacteria		Firmicutes_C	Negativicutes	Veillonellales				4.520800265411854E9	8.47753901E9	1.0537427573952381E10	5.1651003546E9	9.278434998E9	5.81155316E9	7.963071570106382E9	1.068390386E10	4.2858812357659574E9	7.0651516E9	1.0880265520047619E10	3.03676622E9	1.0380635005819149E10	5.174511393E9	2.7006823825965046E10	4.9784382E9	9.377561971047619E9	2.071641873E9	4.8714459853662615E9	4.4418786515E9
Coriobacteriales	Order	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales				4.993405966666666E8	5.205813E7	1.6580969E8	9.680001E7	1.8455398E8	3.135543E7	2.9000538E8	5.64059E7	1.7250066666666666E8	4.113481E7	1.2471087E8	2.100325E7	2.6612415E8	1.5908579E7	2.2532743E8	2.16953E7	1.3569601E8	9833730.0	2.153231533333333E8	1.215375E7
Verrucomicrobiales	Order	Bacteria		Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales				1.8806501E8	1.1997306E8	1.67801107E9	4.0227196E8	6.4192664E7	2.5582339E7	2.987071E8	1.9189433E8	2.6227986E8	9.947239E7	2.9500082E8	5.974178E7	1.577728E8	1.531624E7	2.4308918E8	9.713329E7	1.1078461E8	3.976266E7	2.3318698E8	6.05375E7
UMGS1883	Order	Bacteria		Firmicutes_A	Clostridia	UMGS1883				115331.25	0.0	3011550.0	0.0	95581.25	0.0	360807.5	0.0	1.62174525E7	0.0	263518.75	0.0	2452687.5	0.0	163081.25	0.0	37756.25	0.0	1840425.0	0.0
Erysipelotrichales	Order	Bacteria		Firmicutes	Bacilli	Erysipelotrichales				5.81751358852381E9	6.955538730555556E9	6.208859796071429E9	6.875337967857142E9	4.924106825E9	8.19969791E9	4.530847593551587E9	1.205361246611111E10	5.966424197027779E9	2.363480912E10	4.808035816384921E9	5.373469679222222E9	4.983054791833333E9	6.114861698571429E9	4.2198294744444437E9	7.383671792777778E9	5.244154201138889E9	5.351535617666668E9	8.3083203050595255E9	5.806424270833334E9
Mycobacteriales	Order	Bacteria		Actinobacteriota	Actinomycetia	Mycobacteriales				1.3187513333333332E7	3.52393E7	2.61856E7	1.40766E7	4555670.0	6928400.0	3.50441E7	3.63594E7	5.98112E7	1.5899E7	5.048436E7	2.1489466666666664E7	1.620416E7	1.569674E7	6.994221333333333E7	5624500.0	2.40239E7	1457300.0	1.67391E7	9603500.0
Elusimicrobiales	Order	Bacteria		Elusimicrobiota	Elusimicrobia	Elusimicrobiales				3.9137615E7	5.64152E8	8.65111E7	1.301387E8	2.6955E7	2.4873E7	5.28125E7	1.2530605E9	5.503817E7	9.515826E8	3.4309107E8	2.2741798E8	2.2842972E8	8.40294E8	5.451115E7	9.17861E8	8.1926E7	1.6651929E8	6.273448E7	2.801157E8
HGM11327	Order	Bacteria		Firmicutes_A	Clostridia	HGM11327				1.0336097916666666E7	115969.44444444444	8518900.0	0.0	2288081.25	0.0	3196793.0555555555	87897.22222222222	6.78132913888889E7	1211633.3333333333	2.795305763888889E7	37744.444444444445	2557204.1666666665	0.0	6836553.472222222	57780.555555555555	6443190.694444444	3271300.0	9511725.0	3.771E7
Acholeplasmatales	Order	Bacteria		Firmicutes	Bacilli	Acholeplasmatales				3.7148584E7	3.4226244E7	5.9692116E7	2.5399504E7	1.64968E7	1.835746E7	6.0724968E7	7.0496E7	2.7401118E7	3401900.0	4.4942436E7	3298064.0	7.0989252E7	2.067142E7	8.6086876E7	7.86424E7	2.377664E7	1880100.0	4.3282444E7	8626004.0
RFN20	Order	Bacteria		Firmicutes	Bacilli	RFN20				7.332188333333333E7	4.324549694444444E8	4.1564483333333336E7	2.22247E7	6.780635E7	1.12475E7	5.4076872222222224E7	4.4180997222222224E7	5.577728888888889E7	4.74388E7	1.535387722222222E8	2.7893944444444444E7	1.708258666666667E8	1.439491E8	5.5374572222222224E7	5.389978055555555E7	4.922074444444445E7	2.20255E7	7.526863333333334E7	4.301616E7
RF39	Order	Bacteria		Firmicutes	Bacilli	RF39				4.910049E7	2.350954E8	4.68357E7	5.062281E8	1.084709E8	3.8782571E8	9.938162333333334E7	6.752186E8	1.0735895E8	6.878472E8	1.473144E8	3.3163851E8	1.146457E8	5.144895E8	3.770375E7	4.109137E8	2.152111E7	2.577923E8	7.285723333333334E7	5.349101E8
Methanobacteriales	Order	Archaea		Methanobacteriota	Methanobacteria	Methanobacteriales				1491100.0	0.0	2.1117E7	0.0	2523800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5567800.0
Rs-D84	Family	Bacteria		Proteobacteria	Alphaproteobacteria	Rs-D84	Rs-D84			0.0	0.0	0.0	0.0	0.0	516980.0	2767400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1787400.0	0.0	0.0
Campylobacteraceae	Family	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae			1.96822862E9	1.07950935E9	2.74315101E9	1.19763985E9	1.30434271E9	6.5591353E8	1.4504712E9	2.94077967E9	1.423205081E10	1.224257E9	1.47791699E9	1.072365019E9	1.593797539E10	2.15215542E9	8.9163988E8	1.5590603E9	1.04230866E9	4.9007441E8	6.0887361E9	1.217790818E9
CAG-74	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-74			8.630935564979346E8	3.06226445E9	5.983081878571429E8	8.389161E7	4.8218803571428573E8	1.66120315E9	3.635198784397163E8	4.318126E8	6.57203281337386E8	1.0406001E8	5.627724816666666E8	1.2634993838461539E8	7.781475253191489E8	8.33949522E8	8.352642156028369E7	4.2444112E8	1.6526155785714287E8	4.1269921E8	1.0969547320567377E9	1.9509286E8
Bifidobacteriaceae	Family	Bacteria		Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae			2.469474211E9	8.580155905E9	3.43172087E9	1.22013113E10	2.5771614269999995E9	9.86833472E9	2.594000908E9	2.6408552740000004E10	1.8126829799999998E9	1.250447449E10	2.6533772399999995E9	4.179299334E9	2.52479701E9	7.384430275E9	1.7797030925E9	1.04686261E9	4.338206025E9	1.5708007855E10	2.221831145E9	7.80927301E9
Desulfovibrionaceae	Family	Bacteria		Desulfobacterota_I	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae			3.3275681E8	2.50296874E9	1.7568618E9	1.50093417E9	4.961109E8	7.3859908E8	1.34503884E9	4.26903E9	3.7448384E8	2.15051186E9	9.1897915E8	1.5302285E9	7.73416E7	2.2619645E9	4.3641004E8	1.0949161E9	5.9664176E8	1.08190879E9	3.015767E8	2.00999785E9
QAMX01	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	QAMX01			5.4720066666666664E7	1.10817E8	7.535472222222222E7	9.4110545E8	5.63208E7	9.28255E7	5.605598888888889E7	8.2312E8	5.3919966666666664E7	1.321435E9	1.0770382222222222E8	2.60128275E8	7.69165E7	5.51355E8	5.4355833333333336E7	6.0594E8	4.70761E7	1.73082E8	4.603715E7	1.9527E8
Planococcaceae	Family	Bacteria		Firmicutes	Bacilli	Bacillales_A	Planococcaceae			1901110.0	4172500.0	4738500.0	5366200.0	3446600.0	6346500.0	3127200.0	7880500.0	1931000.0	0.0	6073600.0	1.41934E7	0.0	6883300.0	1784400.0	0.0	1131000.0	4771600.0	2041400.0	3216500.0
UBA1242	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	UBA1242			5.3807445E8	1.6413042E9	1.0422103E9	2.0010577E9	4.50399E8	2.31146011E9	6.413745E8	8.4410209E9	5.538023E8	3.8354349E9	9.163081E8	1.2543175E9	6.432382E8	2.2282728E9	5.457986E8	4.0667675E9	9.020238E8	1.64971696E9	8.421692E8	2.2974065E9
HGM11417	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	HGM11417			734660.0	0.0	349710.0	0.0	0.0	0.0	277770.0	0.0	670370.0	0.0	775910.0	0.0	591910.0	89038.0	812900.0	0.0	192270.0	0.0	354230.0	0.0
Acidaminococcaceae	Family	Bacteria		Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae			1.059932508310942E10	2.22119477E9	9.670056855714287E9	2.0190352E9	1.7402711133333333E9	8.4200469E8	8.8999618435461E9	3.88416896E9	1.139711426186525E10	2.31589204E9	7.47512467395238E9	2.17569668E9	6.373434252638298E9	1.22054299E9	7.584950231215805E9	4.2844619E9	3.163860920952381E9	1.099472474E9	8.608071530303951E9	1.278351596E9
Porphyromonadaceae	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae			4916800.0	6.71E7	2789300.0	1.5531E7	8442100.0	3.0268E7	3981900.0	0.0	3954600.0	1.8668E8	1.8436E7	4.5596E7	1.2274E7	1.6704E8	0.0	1.0859E8	5778100.0	4.2466E7	1.9905E7	3.986E7
Lachnospiraceae	Family	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae			7.248104692895317E10	4.163757657466668E10	7.26156279387729E10	4.380620391024762E10	3.850234251030038E10	3.0258316597285713E10	9.004902568287251E10	1.0503021610666669E11	8.565770611256862E10	5.559920281133332E10	5.884582314374266E10	2.222869348616117E10	6.1471203353948975E10	3.3943934139428585E10	4.3717741449292336E10	3.4201200363333336E10	4.47535261670293E10	1.8599133799095238E10	7.716867044784048E10	2.9709520217357143E10
CAG-138	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-138			1.3441511458333334E8	2.7633387594444447E9	5.756033483333334E8	5.58635E7	1.2248393625E8	2.749854E7	1.4200699305555555E8	8.740002472222222E8	1.1072949805555555E8	4.952515E7	2.936052776388889E8	5.963953444444445E7	1.514480541666667E8	5.6026902E8	8.32894101388889E7	6.577292805555556E8	6.715953069444445E7	6.10354E7	1.0084456E8	2.232613E8
Lactobacillaceae	Family	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae			1.7038788990666666E10	4.450070501944444E10	1.9815501281333336E10	5.5454625245E10	3.627327572033333E10	8.4648320302E10	2.2813062650888885E10	1.0188829101722221E11	2.491760935022222E10	5.5284109707E10	2.4877983485555557E10	4.466460275944444E10	1.8343887901333332E10	5.8484682905333336E10	1.9397082393555557E10	4.318266133055556E10	7.952266099644444E10	1.1524989253333334E11	3.3957761043E10	4.7340937300666664E10
Dialisteraceae	Family	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae			3.4259463241975684E9	4.45212294E9	4.0764096977619047E9	2.63427758E9	5.077711513333333E9	1.2158754733333333E9	2.596601695106383E9	2.46680543E9	2.4392788937659574E9	7.5758897E8	5.774675615571428E9	1.05395254E9	4.722581454319149E9	1.26015935E9	2.1012294684417427E10	9.893299E8	5.598277158571428E9	9.89634521E8	2.7087413944376903E9	1.465918264E9
QAMH01	Family	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	QAMH01			3.7929151E8	4.1995E7	1.15408E8	3758180.0	7.14084E7	2095540.0	2.2654414E8	6409100.0	5.11303E7	0.0	7.459E7	3753060.0	9.2912E7	8187900.0	6.46967E7	0.0	4.64662E7	4222800.0	1.0374173E8	0.0
Negativicoccaceae	Family	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Negativicoccaceae			4210000.0	5.5815E7	1.758985E7	0.0	9287633.333333334	6994283.333333334	7.0252E7	1.80127E7	4.09228E7	0.0	4.757322333333333E8	105040.0	3.45709E7	1.089939E7	7.225401666666666E7	5848500.0	1.3491833333333334E7	0.0	1.126482E7	0.0
Enterobacteriaceae	Family	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae			2560600.0	1.1468E8	2.475E7	7958100.0	8872000.0	9890800.0	1.70931E7	1.36994E8	0.0	4.0487E7	2.7769E7	3.8731E7	3.61169E7	3.4809E7	9600500.0	7.5556E7	4427400.0	5.6755E7	0.0	2.3623E7
CAG-288	Family	Bacteria		Firmicutes	Bacilli	RFN20	CAG-288			3416600.0	0.0	2462600.0	1033500.0	1.3265E7	1157500.0	4267700.0	0.0	2254600.0	1174800.0	5433600.0	1043400.0	3323700.0	0.0	1.0766E7	0.0	608850.0	0.0	3044400.0	952460.0
Oscillospiraceae	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae			1.836937350299519E10	6.239777602666666E9	1.4516458377321127E10	1.3610334508571428E10	6.249849337570513E9	4.662550447666666E9	1.967153220642567E10	1.7921569226666668E10	2.42213659402916E10	1.1262410614E10	9.684417817338522E9	3.37959482525641E9	1.2246738705767866E10	5.409276179380953E9	4.380367238066694E9	7.050015783333333E9	4.08468893273718E9	3.382493925333333E9	1.2352044832562233E10	5.431364033333334E9
Anaeroplasmataceae	Family	Bacteria		Firmicutes	Bacilli	Acholeplasmatales	Anaeroplasmataceae			3.7148584E7	3.4226244E7	5.9692116E7	2.5399504E7	1.64968E7	1.835746E7	6.0724968E7	7.0496E7	2.7401118E7	3401900.0	4.4942436E7	3298064.0	7.0989252E7	2.067142E7	8.6086876E7	7.86424E7	2.377664E7	1880100.0	4.3282444E7	8626004.0
Akkermansiaceae	Family	Bacteria		Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae			1.8806501E8	1.1997306E8	1.67801107E9	4.0227196E8	6.4192664E7	2.5582339E7	2.987071E8	1.9189433E8	2.6227986E8	9.947239E7	2.9500082E8	5.974178E7	1.577728E8	1.531624E7	2.4308918E8	9.713329E7	1.1078461E8	3.976266E7	2.3318698E8	6.05375E7
Wohlfahrtiimonadaceae	Family	Bacteria		Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae			4988650.0	0.0	1590900.0	0.0	2346000.0	0.0	0.0	0.0	0.0	0.0	4041800.0	0.0	0.0	0.0	0.0	0.0	1967000.0	0.0	1.10544E7	0.0
UBA644	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	UBA644			723450.0	0.0	771360.0	0.0	0.0	0.0	0.0	0.0	1905000.0	0.0	0.0	0.0	3.03173E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cellulosilyticaceae	Family	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Cellulosilyticaceae			9.714539066276985E7	1.614433E8	1.7149729926739928E8	2.291832346E8	4.5331396666666664E7	7.056315E7	8.098456576572365E7	2.697523E8	9.881347377694646E7	1.2599755E8	1.5362766258241758E8	1.7051087E8	6.429067552794014E7	3.20081438E8	3.10229657727379E7	3.064078E8	3.8518367384615384E7	8.5431942E7	1.3600293103842258E8	4.7885E7
Pasteurellaceae	Family	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae			4.4340073333333336E7	1.69597452E9	5.1477533333333325E8	3.6358549E8	5.191759666666667E7	8.15159E7	1.551041E8	5.637519E8	1.3576247E8	6.713844E7	5.14047959E8	4.6373874E7	1.585558E8	7.5442748E8	1.5760115E8	3.645553E8	1.4842588E8	1.1439939E8	3.371546E7	3.4360426E8
Selenomonadaceae	Family	Bacteria		Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae			5.031420759369504E10	2.2912809266666668E10	6.333077276546032E10	1.9612727694000004E10	1.5133168881984125E10	2.1694117627E10	6.369708473660014E10	7.554674632E10	5.009667710638129E10	2.4898637180000004E10	5.068392894515873E10	1.4919936358000004E10	4.422377358440358E10	2.3368030101999996E10	8.699292025687604E10	3.2594798549999996E10	2.405099323231746E10	1.0671191156E10	3.462310639440156E10	2.2352848608999996E10
Sphaerochaetaceae	Family	Bacteria		Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae			1925500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6015390.0	0.0
Burkholderiaceae	Family	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae			2.711E7	1.2941E9	1.961819E7	948220.0	4.60807E7	0.0	4.01135E7	2.272808E8	3.8605E7	0.0	5.40391E7	2.0965E7	2.80259E7	1.703907E8	3.43099E7	0.0	4.7173E7	9660500.0	8.37429E7	4.342329E8
Borkfalkiaceae	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	Borkfalkiaceae			8.865396666666666E7	5.26704E7	1.6927824666666666E8	1.9823166666666668E7	2.856304E7	1.5268E7	5.48586E7	7.3488E7	2.77718E7	2.3043333333333336E7	7.053336666666667E7	5345400.0	8.568463333333334E7	2.17597E7	3.0233566666666668E7	1.807481E7	4.85757E7	1.69506E7	4.454356333333333E7	2.6360366666666668E7
Helicobacteraceae	Family	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae			327785.0	8352550.0	1.31716E7	272595.0	3737700.0	0.0	474855.0	6892350.0	183200.0	548500.0	2.27219E7	3346100.0	211905.0	7190850.0	9988600.0	8165400.0	2.0447045E7	1513940.0	3370100.0	3102450.0
Butyricicoccaceae	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Butyricicoccaceae			3.422300364686306E8	3.883778606666667E8	5.69728961E8	5.8269184E7	2.1108358E8	2.654813E7	8.083231897730497E8	1.532498E8	5.844990586826241E8	1.0229732E8	2.6708955808333337E8	5.0559464E7	2.885405606524823E8	1.252382E8	1.2534693339361703E8	3.251108E8	1.8825826E8	5.276566E7	1.408080554165712E9	5.2279364E7
Clostridiaceae	Family	Bacteria		Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae			2.165488269E9	6.14874011E9	5.60781864E9	4.91853402346E10	3.84199714E9	5.131907195E9	4.38047791E9	5.4539485E9	7.308574522E9	3.75078224E9	5.56574582E9	3.714228065E9	4.256726754E9	3.356694753E9	2.0880410199999998E9	1.01960107E10	3.361090097E9	2.209486514E9	2.889507404E9	2.369068935E9
Rhodobacteraceae	Family	Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae			3974300.0	6.5402E8	0.0	452350.0	2220800.0	161540.0	1607100.0	1.8822E8	0.0	2.8309E7	644690.0	0.0	9066600.0	0.0	1.20004E7	0.0	4070500.0	2761400.0	3550200.0	2.21E8
Mucispirillaceae	Family	Bacteria		Deferribacterota	Deferribacteres	Deferribacterales	Mucispirillaceae			1868900.0	0.0	1.75586E7	0.0	2363800.0	0.0	7741200.0	0.0	6850200.0	0.0	7552600.0	0.0	0.0	0.0	2.245082E7	0.0	0.0	0.0	0.0	0.0
Peptostreptococcaceae	Family	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae			5.951367908214285E8	5.33772561E9	1.859367792142857E9	7.54508431E9	1.22175134425E9	3.22547162E9	1.1371763736904762E9	1.163310555E10	2.2676345575E9	7.7090119E9	2.37954486875E9	3.721449257E9	1.4099361615E9	1.718057075E9	6.580993105357143E8	6.2407979E9	1.13397014625E9	1.81234497E9	1.2869479654761906E9	2.923023385E9
Fusobacteriaceae	Family	Bacteria		Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae			1.3102391E8	5.99512E7	1.3664004E8	1.4031E7	2.666483E7	1.878011E7	2.1503464E8	9.2953E7	8.17851E7	0.0	1.253887E8	5.30586E7	2.74078E7	5.21202E7	5.40644E7	7722400.0	4.19417E7	3.66899E7	1.4311805E8	2.02128E7
Paludibacteraceae	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae			1.5939432E8	1.17796E7	2.0620392E8	3135900.0	1.5469279E8	1.256512E7	2.125996E8	9489900.0	9.821843E7	3560200.0	1.298593E8	1.661186E7	6.95392E7	9586000.0	1.2486728E8	3.9207E7	1.06737079E8	6865332.0	1.8688567E8	2.76495E7
CAG-1252	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-1252			3691500.0	0.0	3727000.0	0.0	6881800.0	0.0	3218900.0	0.0	5050200.0	327820.0	5710500.0	0.0	3408100.0	0.0	3497100.0	0.0	2721900.0	0.0	7744400.0	0.0
CAG-449	Family	Bacteria		Firmicutes	Bacilli	RFN20	CAG-449			1.4233E7	0.0	0.0	0.0	1.1322E7	0.0	0.0	9529300.0	0.0	1.2153E7	6.4548E7	8863200.0	6.56918E7	2.2058E7	0.0	2.4196E7	0.0	1421300.0	2.50936E7	1.9995E7
Muribaculaceae	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae			5.818072E8	3.742315E7	7.8540823E8	1.2031668E8	1.16402807E9	7.049695E7	1.07674772E9	1.019456E8	1.35943495E9	1.3043504E8	7.9327842E8	2.7623315E7	5.5556255E8	2.952893E7	4.0331794E8	2.120701E7	8.470283E8	3.390246E7	7.4559525E8	2.777206E7
CAG-272	Family	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272			9.417863333333334E7	1.9740056E8	1.53485E8	2.502485E7	6.987357E7	4.7593E7	9.332288666666666E7	3.8242469E8	1.9667532666666666E8	1.3088535E8	1.4232331666666666E8	4.8664485E7	1.567877566666667E8	2.2534937E8	2.118249066666667E8	7282400.0	1.8828015333333334E8	1.24920624E8	2.123599133333333E8	8.398106E7
Gemellaceae	Family	Bacteria		Firmicutes	Bacilli	Staphylococcales	Gemellaceae			434333.3333333333	115969.44444444444	915083.3333333334	0.0	207400.0	0.0	8462772.222222222	87897.22222222222	844388.8888888889	0.0	1.2604972222222222E7	37744.444444444445	1.3846836666666666E7	0.0	6312272.222222222	57780.555555555555	336944.44444444444	0.0	3188333.3333333335	0.0
UBA932	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	UBA932			2.4437179E8	1.449727E8	1.2078477E9	8.3183756E8	7.2735719E8	3.657867E7	5.5517027E8	3.35533845E9	5.5237556E8	1.46937041E9	5.9706155E8	5.7178895E7	2.2604417E8	9.853892E8	3.2675928E8	8.19769E7	2.3367028E9	8.2171928E8	5.141018E8	9.224054E8
Eggerthellaceae	Family	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae			2.4157816666666664E7	0.0	9740780.0	7.906735E7	4496890.0	2.5155E7	2.458536E7	1.0193E7	6.2314266666666664E7	1.27857E7	8763100.0	6167000.0	9736100.0	1265150.0	1.11834E7	2.16953E7	1.23784E7	0.0	3.466748333333333E7	5418450.0
Tissierellaceae	Family	Bacteria		Firmicutes_A	Clostridia	Tissierellales	Tissierellaceae			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1064100.0	0.0	0.0	0.0	0.0	0.0	1.55385E7	0.0	0.0	0.0	0.0	0.0
Bacillaceae	Family	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae			1163750.0	0.0	0.0	2555750.0	3069200.0	0.0	0.0	0.0	0.0	1.615007E8	2224100.0	3469700.0	0.0	1.638015E7	706200.0	1.18785E7	0.0	7696400.0	923750.0	1667150.0
Bacteroidaceae	Family	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae			1.7739321523014102E11	8.402196420666669E10	1.8270886791432172E11	8.299853965E10	2.2375198008163126E11	3.3521281229999992E10	1.851961872332421E11	2.0518925076000003E11	1.6596993747860556E11	8.566970479899998E10	2.0182953556017456E11	5.370923688999999E10	2.059582196995909E11	5.760548910866668E10	1.813187488760318E11	8.971472708E10	2.063769170907659E11	2.8826975151E10	1.6993185215705615E11	5.6022991493E10
UBA660	Family	Bacteria		Firmicutes	Bacilli	RF39	UBA660			4.910049E7	2.350954E8	4.68357E7	5.062281E8	1.084709E8	3.8782571E8	9.938162333333334E7	6.752186E8	1.0735895E8	6.878472E8	1.473144E8	3.3163851E8	1.146457E8	5.144895E8	3.770375E7	4.109137E8	2.152111E7	2.577923E8	7.285723333333334E7	5.349101E8
CAG-917	Family	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-917			9.571769625E7	1.4662631E8	1.02393775E8	2.11283E8	5.146955375E7	4822750.0	1.238842625E8	1.929971E8	2.337329875E8	1.037237E7	1.3140302375E8	1.457082E7	7.11146525E7	2.0377645E8	6.190801125E7	1.468207E8	4.965691625E7	1.6159224E7	8.163444E7	3.760736E7
Veillonellaceae	Family	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae			9.6081354E7	0.0	7060910.0	780874.6	3.462026E7	1126100.0	1.8606463E8	0.0	4.1069122E7	818570.0	9.6342774E7	0.0	9.1625254E7	3378938.0	9.866848E7	1629900.0	6105602.0	45342.0	1.04744064E8	0.0
UBA1381	Family	Bacteria		Firmicutes_A	Clostridia	UBA1381	UBA1381			1.3435270734042555E8	4.187546E7	1.113621E8	8.084055E7	4.5781545E7	2.226426E7	1.746508284397163E8	5.07932E7	2.4992123276595744E8	4.280845E7	8.980801E7	2.094808E7	9.163370531914894E7	2.5400955E7	5.326970989361702E7	2.89937E7	5.8336905E7	1.6604024E7	1.3005763872340426E8	8266835.0
